option_style,option_type,strike,underlying_price,maturity_days,T,r,sigma,option_price,IV,LTP,Bid,Ask,dt,n_paths
Barrier,call,118.02857225639664,94.9816047538945,385,1.530989398169959,0.0638792635777333,0.1624074561769746,0.2716876773555852,0.1624074561769746,0.2716876773555852,0.269,0.2744,0.003968253968253968,1000
Barrier,call,83.70673233444734,83.75387990753055,307,1.2194646164422462,0.051491910516451016,0.24082528773069264,6.247616304789325,0.24082528773069264,6.247616304789325,6.1851,6.3101,0.003968253968253968,1000
Barrier,call,85.04750416713122,117.76051728822485,394,1.5639522324434163,0.04313454683299705,0.1958876452279669,4.41082461671465,0.1958876452279669,4.41082461671465,4.3667,4.4549,0.003968253968253968,1000
Barrier,call,100.363181113414,88.40649602158197,469,1.8612545780521903,0.03039503348892936,0.30107873012727104,0.9171544023440398,0.30107873012727104,0.9171544023440398,0.908,0.9263,0.003968253968253968,1000
Barrier,call,101.12876013480454,115.48200296191212,276,1.0970923374600394,0.02664441433008147,0.4432109748416611,0.2837473143072836,0.4432109748416611,0.2837473143072836,0.2809,0.2866,0.003968253968253968,1000
Barrier,call,99.88266909337067,95.29908474902724,389,1.545230406170401,0.051482639451771665,0.21240897011010876,2.204039515486731,0.21240897011010876,2.204039515486731,2.182,2.2261,0.003968253968253968,1000
Barrier,call,119.58829047433835,99.72954242700379,158,0.6271249938500064,0.09670472521999665,0.13578536137627903,0.3374137395012337,0.13578536137627903,0.3374137395012337,0.334,0.3408,0.003968253968253968,1000
Barrier,call,106.38450997853708,108.32338800856768,480,1.9064746234808345,0.09818611662736872,0.18930506581324869,0.9403730772821156,0.18930506581324869,0.9403730772821156,0.931,0.9498,0.003968253968253968,1000
Barrier,call,103.14775720843801,105.86636921861304,496,1.9710191495979914,0.07532695835867426,0.4612486383811235,0.12527292378136043,0.4612486383811235,0.12527292378136043,0.124,0.1265,0.003968253968253968,1000
Barrier,call,96.57716043076734,81.20283581008638,336,1.33422362380957,0.011930656059403138,0.3301888872530769,1.154072464426099,0.3301888872530769,1.154072464426099,1.1425,1.1656,0.003968253968253968,1000
Barrier,call,106.56876160123382,101.30146804564662,138,0.5511547083602659,0.029194516045007453,0.15418453003895022,2.37306169324456,0.15418453003895022,2.37306169324456,2.3493,2.3968,0.003968253968253968,1000
Barrier,call,110.52714332754654,111.8150761573262,451,1.7919485586571893,0.05667044177471873,0.359926562331229,0.1579787931144506,0.359926562331229,0.1579787931144506,0.1564,0.1596,0.003968253968253968,1000
Barrier,call,88.66480455933839,116.66738923870695,272,1.0832103611983137,0.07031479544388486,0.3955927391092732,1.2251962087777741,0.3955927391092732,1.2251962087777741,1.2129,1.2374,0.003968253968253968,1000
Barrier,call,94.37360681667127,88.7600404964232,207,0.823634279688993,0.05016160580393524,0.20775497657896336,3.9732302834093884,0.20775497657896336,3.9732302834093884,3.9335,4.013,0.003968253968253968,1000
Barrier,call,104.87742533013659,84.77208140856678,445,1.7693227740151132,0.05066727452474729,0.3429695079491835,0.37816670752051457,0.3429695079491835,0.37816670752051457,0.3744,0.3819,0.003968253968253968,1000
Barrier,call,84.97786020855118,107.3660185931433,153,0.6080226163277841,0.016973372197396853,0.27966720702119985,9.006986968196824,0.27966720702119985,9.006986968196824,8.9169,9.0971,0.003968253968253968,1000
Barrier,call,94.15915133823194,84.61205746079767,293,1.1644988352625103,0.0683427932654814,0.31366294445724296,2.109332751326582,0.31366294445724296,2.109332751326582,2.0882,2.1304,0.003968253968253968,1000
Barrier,call,91.96672599357136,115.45390522933712,257,1.0219354270899967,0.044034286002406525,0.16534270488719136,6.84664286996248,0.16534270488719136,6.84664286996248,6.7782,6.9151,0.003968253968253968,1000
Barrier,call,114.49430159940421,109.18429660771635,167,0.6659659193661693,0.07291811556553322,0.43703711200995615,0.16095384995780054,0.43703711200995615,0.16095384995780054,0.1593,0.1626,0.003968253968253968,1000
Barrier,call,82.20670075181269,115.26801287164602,385,1.5304564406530357,0.028710073199835907,0.28091210709494696,2.5056302938494297,0.28091210709494696,2.5056302938494297,2.4806,2.5307,0.003968253968253968,1000
Barrier,call,87.46441281000632,80.73442311953465,495,1.9648549109561957,0.06251698377248835,0.30497193855896887,2.59594535312922,0.30497193855896887,2.59594535312922,2.57,2.6219,0.003968253968253968,1000
Barrier,call,93.04710711986479,98.6270068493349,239,0.951368709928191,0.022670480149520805,0.11161998911185017,8.266824292114288,0.11161998911185017,8.266824292114288,8.1842,8.3495,0.003968253968253968,1000
Barrier,call,85.55907723272759,101.12451641181207,120,0.47700816499672866,0.01364239977776673,0.3544415245110259,7.388840647846328,0.3544415245110259,7.388840647846328,7.315,7.4627,0.003968253968253968,1000
Barrier,call,119.0966074213528,90.18086348372277,400,1.588819847054006,0.06773160046499205,0.47698484182821455,0.020350327095895168,0.47698484182821455,0.020350327095895168,0.0201,0.0206,0.003968253968253968,1000
Barrier,call,86.97117560412624,109.94192327266178,437,1.7376071799894162,0.04900996904595351,0.4769689335910696,0.6416159772701173,0.4769689335910696,0.6416159772701173,0.6352,0.648,0.003968253968253968,1000
Barrier,call,103.87806007301492,116.84158445475849,125,0.4969534734999773,0.06956448529724105,0.24515851703828082,2.9486255534155896,0.24515851703828082,2.9486255534155896,2.9191,2.9781,0.003968253968253968,1000
Barrier,call,84.62410813540328,102.23001748820265,148,0.5910077090410149,0.05554834876099518,0.47898398913077883,3.9710853234216237,0.47898398913077883,3.9710853234216237,3.9314,4.0108,0.003968253968253968,1000
Barrier,call,80.75336631371256,93.615185055188,241,0.9588724179025659,0.07845784428095576,0.307610532066074,7.280595054073966,0.307610532066074,7.280595054073966,7.2078,7.3534,0.003968253968253968,1000
Barrier,call,105.62134596135844,91.7639425868114,131,0.5216670957622154,0.027308473157396596,0.24875451691552297,1.3682871803515826,0.24875451691552297,1.3682871803515826,1.3546,1.382,0.003968253968253968,1000
Barrier,call,112.58310976938013,106.1118715102101,149,0.5914520546902188,0.01134461293515821,0.3546517332162368,0.36480683448417134,0.3546517332162368,0.36480683448417134,0.3612,0.3685,0.003968253968253968,1000
Barrier,call,85.86673535971303,107.83717975152531,292,1.161418675626839,0.04200301040656318,0.23892505915024997,5.907925192110565,0.23892505915024997,5.907925192110565,5.8488,5.967,0.003968253968253968,1000
Barrier,call,89.57145295313649,83.62646100541157,498,1.9790079972286352,0.09427592529016146,0.21962663260560067,4.030388367295456,0.21962663260560067,4.030388367295456,3.9901,4.0707,0.003968253968253968,1000
Barrier,call,108.12958555865825,103.14792259693166,259,1.0297125881208784,0.02415813750646862,0.27860180943806995,0.8253808151430532,0.27860180943806995,0.8253808151430532,0.8171,0.8336,0.003968253968253968,1000
Barrier,call,83.91564538773767,96.22032942035172,450,1.7890544382308533,0.06792144858445731,0.16994678544439323,9.645256148353093,0.16994678544439323,9.645256148353093,9.5488,9.7417,0.003968253968253968,1000
Barrier,call,103.9876500076024,91.73121756527297,430,1.7095585178986035,0.059388198377157565,0.20668845863243412,1.3687127809397193,0.20668845863243412,1.3687127809397193,1.355,1.3824,0.003968253968253968,1000
Barrier,call,86.27508421414346,102.3105376537439,103,0.4108605089114463,0.07099583838774545,0.27054236785521085,11.679095803364085,0.27054236785521085,11.679095803364085,11.5623,11.7959,0.003968253968253968,1000
