option_style,option_type,strike,underlying_price,maturity_days,T,r,sigma,option_price,IV,LTP,Bid,Ask,dt,n_paths
Asian,put,118.02857225639664,94.9816047538945,385,1.530989398169959,0.0638792635777333,0.1624074561769746,16.822022732406474,0.1624074561769746,16.822022732406474,16.6538,16.9902,0.003968253968253968,1000
Asian,put,83.70673233444734,83.75387990753055,307,1.2194646164422462,0.051491910516451016,0.24082528773069264,3.9151477140354203,0.24082528773069264,3.9151477140354203,3.876,3.9543,0.003968253968253968,1000
Asian,put,85.04750416713122,117.76051728822485,394,1.5639522324434163,0.04313454683299705,0.1958876452279669,0.02705005252221812,0.1958876452279669,0.02705005252221812,0.0268,0.0273,0.003968253968253968,1000
Asian,put,100.363181113414,88.40649602158197,469,1.8612545780521903,0.03039503348892936,0.30107873012727104,14.813481342426744,0.30107873012727104,14.813481342426744,14.6653,14.9616,0.003968253968253968,1000
Asian,put,101.12876013480454,115.48200296191212,276,1.0970923374600394,0.02664441433008147,0.4432109748416611,4.957735437897284,0.4432109748416611,4.957735437897284,4.9082,5.0073,0.003968253968253968,1000
Asian,put,99.88266909337067,95.29908474902724,389,1.545230406170401,0.051482639451771665,0.21240897011010876,5.8654188280334685,0.21240897011010876,5.8654188280334685,5.8068,5.9241,0.003968253968253968,1000
Asian,put,119.58829047433835,99.72954242700379,158,0.6271249938500064,0.09670472521999665,0.13578536137627903,15.546943967653958,0.13578536137627903,15.546943967653958,15.3915,15.7024,0.003968253968253968,1000
Asian,put,106.38450997853708,108.32338800856768,480,1.9064746234808345,0.09818611662736872,0.18930506581324869,1.837923494151782,0.18930506581324869,1.837923494151782,1.8195,1.8563,0.003968253968253968,1000
Asian,put,103.14775720843801,105.86636921861304,496,1.9710191495979914,0.07532695835867426,0.4612486383811235,9.79794109634093,0.4612486383811235,9.79794109634093,9.7,9.8959,0.003968253968253968,1000
Asian,put,96.57716043076734,81.20283581008638,336,1.33422362380957,0.011930656059403138,0.3301888872530769,16.80561451863096,0.3301888872530769,16.80561451863096,16.6376,16.9737,0.003968253968253968,1000
Asian,put,106.56876160123382,101.30146804564662,138,0.5511547083602659,0.029194516045007453,0.15418453003895022,5.40897587775896,0.15418453003895022,5.40897587775896,5.3549,5.4631,0.003968253968253968,1000
Asian,put,110.52714332754654,111.8150761573262,451,1.7919485586571893,0.05667044177471873,0.359926562331229,8.438810967481372,0.359926562331229,8.438810967481372,8.3544,8.5232,0.003968253968253968,1000
Asian,put,88.66480455933839,116.66738923870695,272,1.0832103611983137,0.07031479544388486,0.3955927391092732,0.9316221548592729,0.3955927391092732,0.9316221548592729,0.9223,0.9409,0.003968253968253968,1000
Asian,put,94.37360681667127,88.7600404964232,207,0.823634279688993,0.05016160580393524,0.20775497657896336,5.927576405550098,0.20775497657896336,5.927576405550098,5.8683,5.9869,0.003968253968253968,1000
Asian,put,104.87742533013659,84.77208140856678,445,1.7693227740151132,0.05066727452474729,0.3429695079491835,18.256882893530953,0.3429695079491835,18.256882893530953,18.0743,18.4395,0.003968253968253968,1000
Asian,put,84.97786020855118,107.3660185931433,153,0.6080226163277841,0.016973372197396853,0.27966720702119985,0.09931882938613078,0.27966720702119985,0.09931882938613078,0.0983,0.1003,0.003968253968253968,1000
Asian,put,94.15915133823194,84.61205746079767,293,1.1644988352625103,0.0683427932654814,0.31366294445724296,9.896047403912341,0.31366294445724296,9.896047403912341,9.7971,9.995,0.003968253968253968,1000
Asian,put,91.96672599357136,115.45390522933712,257,1.0219354270899967,0.044034286002406525,0.16534270488719136,0.013435754702201368,0.16534270488719136,0.013435754702201368,0.0133,0.0136,0.003968253968253968,1000
Asian,put,114.49430159940421,109.18429660771635,167,0.6659659193661693,0.07291811556553322,0.43703711200995615,9.845771857269957,0.43703711200995615,9.845771857269957,9.7473,9.9442,0.003968253968253968,1000
Asian,put,82.20670075181269,115.26801287164602,385,1.5304564406530357,0.028710073199835907,0.28091210709494696,0.2426994086638801,0.28091210709494696,0.2426994086638801,0.2403,0.2451,0.003968253968253968,1000
Asian,put,87.46441281000632,80.73442311953465,495,1.9648549109561957,0.06251698377248835,0.30497193855896887,7.757591251534393,0.30497193855896887,7.757591251534393,7.68,7.8352,0.003968253968253968,1000
Asian,put,93.04710711986479,98.6270068493349,239,0.951368709928191,0.022670480149520805,0.11161998911185017,0.37674357204753806,0.11161998911185017,0.37674357204753806,0.373,0.3805,0.003968253968253968,1000
Asian,put,85.55907723272759,101.12451641181207,120,0.47700816499672866,0.01364239977776673,0.3544415245110259,0.5540103395807692,0.3544415245110259,0.5540103395807692,0.5485,0.5596,0.003968253968253968,1000
Asian,put,119.0966074213528,90.18086348372277,400,1.588819847054006,0.06773160046499205,0.47698484182821455,26.863862699592058,0.47698484182821455,26.863862699592058,26.5952,27.1325,0.003968253968253968,1000
Asian,put,86.97117560412624,109.94192327266178,437,1.7376071799894162,0.04900996904595351,0.4769689335910696,4.102730372389046,0.4769689335910696,4.102730372389046,4.0617,4.1438,0.003968253968253968,1000
Asian,put,103.87806007301492,116.84158445475849,125,0.4969534734999773,0.06956448529724105,0.24515851703828082,0.47688345554555894,0.24515851703828082,0.47688345554555894,0.4721,0.4817,0.003968253968253968,1000
Asian,put,84.62410813540328,102.23001748820265,148,0.5910077090410149,0.05554834876099518,0.47898398913077883,1.6423390709637313,0.47898398913077883,1.6423390709637313,1.6259,1.6588,0.003968253968253968,1000
Asian,put,80.75336631371256,93.615185055188,241,0.9588724179025659,0.07845784428095576,0.307610532066074,0.914043844864101,0.307610532066074,0.914043844864101,0.9049,0.9232,0.003968253968253968,1000
Asian,put,105.62134596135844,91.7639425868114,131,0.5216670957622154,0.027308473157396596,0.24875451691552297,13.67337031383674,0.24875451691552297,13.67337031383674,13.5366,13.8101,0.003968253968253968,1000
Asian,put,112.58310976938013,106.1118715102101,149,0.5914520546902188,0.01134461293515821,0.3546517332162368,10.268112956392798,0.3546517332162368,10.268112956392798,10.1654,10.3708,0.003968253968253968,1000
Asian,put,85.86673535971303,107.83717975152531,292,1.161418675626839,0.04200301040656318,0.23892505915024997,0.2517110241109811,0.23892505915024997,0.2517110241109811,0.2492,0.2542,0.003968253968253968,1000
Asian,put,89.57145295313649,83.62646100541157,498,1.9790079972286352,0.09427592529016146,0.21962663260560067,4.7291613875907625,0.21962663260560067,4.7291613875907625,4.6819,4.7765,0.003968253968253968,1000
Asian,put,108.12958555865825,103.14792259693166,259,1.0297125881208784,0.02415813750646862,0.27860180943806995,8.055321610641853,0.27860180943806995,8.055321610641853,7.9748,8.1359,0.003968253968253968,1000
Asian,put,83.91564538773767,96.22032942035172,450,1.7890544382308533,0.06792144858445731,0.16994678544439323,0.3488682877170362,0.16994678544439323,0.3488682877170362,0.3454,0.3524,0.003968253968253968,1000
Asian,put,103.9876500076024,91.73121756527297,430,1.7095585178986035,0.059388198377157565,0.20668845863243412,9.68193853255197,0.20668845863243412,9.68193853255197,9.5851,9.7788,0.003968253968253968,1000
Asian,put,86.27508421414346,102.3105376537439,103,0.4108605089114463,0.07099583838774545,0.27054236785521085,0.06914986930564464,0.27054236785521085,0.06914986930564464,0.0685,0.0698,0.003968253968253968,1000
Asian,put,93.33179914114454,114.87050515504438,173,0.6901804067475779,0.056146919836289284,0.35585846277327815,0.6096720228889306,0.35585846277327815,0.6096720228889306,0.6036,0.6158,0.003968253968253968,1000
Asian,put,91.976449050486,81.60715696553518,310,1.230650128940194,0.012442546080581745,0.4473868968479917,15.243986637848437,0.4473868968479917,15.243986637848437,15.0915,15.3964,0.003968253968253968,1000
Asian,put,83.65436781607946,115.93702203115905,426,1.690508091370091,0.08302892975201831,0.3700488232282743,0.7805930409204096,0.3700488232282743,0.7805930409204096,0.7728,0.7884,0.003968253968253968,1000
Asian,put,95.27499464679535,99.67975428124554,170,0.6752252653154663,0.05929261199019445,0.37103372492775816,4.234280093579916,0.37103372492775816,4.234280093579916,4.1919,4.2766,0.003968253968253968,1000
Asian,put,93.41519100903736,87.21980332722767,353,1.4020284167744648,0.06504586857257193,0.23849121129814624,6.3435898387404075,0.23849121129814624,6.3435898387404075,6.2802,6.407,0.003968253968253968,1000
Asian,put,100.65352973642761,104.79092473061307,198,0.7871170447165408,0.041556457170352015,0.24376495019266542,2.163582023640576,0.24376495019266542,2.163582023640576,2.1419,2.1852,0.003968253968253968,1000
Asian,put,95.0115701123926,98.05861007358806,300,1.1906471794999867,0.05137424681907355,0.3659419331853637,5.473003653606333,0.3659419331853637,5.473003653606333,5.4183,5.5277,0.003968253968253968,1000
Asian,put,96.69333042596507,87.05638367913082,250,0.9923015567107768,0.05832054964161848,0.46264036989625396,12.970492953340049,0.46264036989625396,12.970492953340049,12.8408,13.1002,0.003968253968253968,1000
Asian,put,94.09909166307857,116.85634958727371,175,0.6957289920932206,0.06944650048379537,0.3338245413760601,0.5097885318377288,0.3338245413760601,0.5097885318377288,0.5047,0.5149,0.003968253968253968,1000
Asian,put,87.24402012882449,107.03168803719092,470,1.8674370563794542,0.044705173206108964,0.28192257274398147,1.3147749172055836,0.28192257274398147,1.3147749172055836,1.3016,1.3279,0.003968253968253968,1000
